sample_id,post_id,hashtag,hashtag_en,label
6248,fashionista_0065.png,#좋은글,Good Writing,2
6249,fashionista_0065.png,#정승재,Jeong Seung-jae,1
6250,fashionista_0065.png,#ifykyk,ifykyk,1
6251,fashionista_0065.png,#사랑각,love angle,2
6252,fashionista_0065.png,#상무지구,Sangmu District,1
6253,fashionista_0066.png,#온천천카페거리,Oncheoncheon Cafe Street,4
6254,fashionista_0070.png,#첫줄,First Line,2
6255,fashionista_0070.png,#광주,Gwangju,1
6256,fashionista_0070.png,#daily,daily,4
6257,fashionista_0070.png,#일상,Daily Life,4
6258,fashionista_0070.png,#instadaily,Insta daily,4
6259,fashionista_0070.png,#dailylook,daily look,4
6260,fashionista_0070.png,#얼카,Face card,5
6261,fashionista_0070.png,#selstagram,selstagram,5
6262,fashionista_0070.png,#selfie,selfie,5
6263,fashionista_0070.png,#potography,potography,2
6264,fashionista_0070.png,#ootd,OOTD,4
6265,fashionista_0070.png,#오오티디,OOTD,4
6266,fashionista_0070.png,#전신스타그램,full body Instagram,3
6267,fashionista_0070.png,#전신샷,full body shot,3
6268,fashionista_0070.png,#travel,travel,1
6269,fashionista_0070.png,#패션,fashion,4
6270,fashionista_0070.png,#instagood,Insta good,3
6271,fashionista_0070.png,#흔녀,Ordinary Girl,2
6272,fashionista_0070.png,#훈녀,Beautiful Girl,3
6273,fashionista_0070.png,#감성스타그램,emotional Instagram,3
6274,fashionista_0070.png,#오늘의훈녀,Today's Beautiful Woman,3
6275,fashionista_0070.png,#좋아요반사,Like Reflection,2
6276,fashionista_0070.png,#감성,emotion,3
6277,fashionista_0070.png,#패피,fashionista,4
6278,fashionista_0070.png,#좋은글,Good Writing,2
6279,fashionista_0070.png,#달라지는중입니다,In the Process of Changing,2
6280,fashionista_0070.png,#ifykyk,ifykyk,1
6281,fashionista_0070.png,#전주카페,Jeonju cafe,1
6282,fashionista_0070.png,#오늘아님,Not Today,2
6283,fashionista_0078.png,#굿나잇,Good Night,1
6284,fashionista_0078.png,#bodyfitness,body fitness,4
6285,fashionista_0078.png,#workoutmotivation,workout motivation,4
6286,fashionista_0078.png,#bodycheck,body check,4
6287,fashionista_0078.png,#fitnessgirl,fitness girl,3
6288,fashionista_0078.png,#healthybody,healthy body,4
6289,fashionista_0078.png,#calvinkleinunderwear,Calvin Klein underwear,5
6290,fashionista_0082.png,#효성병원,Hyosung Hospital,1
6291,fashionista_0082.png,#9과,9th grade,1
6292,fashionista_0082.png,#수성구,Suseong District,1
6293,fashionista_0082.png,#달서구,Dalseo District,1
6294,fashionista_0082.png,#서구,Seo-gu,1
6295,fashionista_0082.png,#북구,Buk District,1
6296,fashionista_0082.png,#중구,Jung-gu,1
6297,fashionista_0082.png,#동성로,Dongseongro,1
6298,fashionista_0082.png,#휘트니스,Fitness,1
6299,fashionista_0082.png,#피티,PT,1
6300,fashionista_0082.png,#패션,fashion,2
6301,fashionista_0082.png,#패피,fashionista,2
6302,fashionista_0082.png,#일상,Daily Life,4
6303,fashionista_0082.png,#소통,Communication,4
6304,fashionista_0082.png,#맞팔,mutual follow,1
6305,fashionista_0082.png,#데일리,daily,4
6306,fashionista_0082.png,#좋아요,Like,1
6307,fashionista_0082.png,#추억,Memory,5
6308,fashionista_0082.png,#산부인과,obstetrics and gynecology,1
6309,fashionista_0082.png,#의료진,Medical Staff,1
6310,fashionista_0082.png,#회식,Company Dinner,5
6311,fashionista_0082.png,#아마도,maybe,1
6312,fashionista_0082.png,#2~3년전,2-3 years ago,5
6313,fashionista_0084.png,#daily,daily,3
6314,fashionista_0084.png,#일상,Daily Life,3
6315,fashionista_0084.png,#selfie,selfie,5
6316,fashionista_0084.png,#selca,selca,5
6317,fashionista_0084.png,#fashion,fashion,4
6318,fashionista_0084.png,#셀피,Selfie,5
6319,fashionista_0084.png,#셀카,Selfie,5
6320,fashionista_0084.png,#패션,fashion,4
6321,fashionista_0084.png,#갱남,Gangnam,2
6322,fashionista_0084.png,#오오티디,OOTD,3
6323,fashionista_0084.png,#데일리룩,daily look,4
6324,fashionista_0084.png,#신사동,Sinsa-dong,2
6325,fashionista_0084.png,#선팔하면맞팔,"if you follow back, I follow back",1
6326,fashionista_0084.png,#소통,Communication,1
6327,fashionista_0084.png,#가로수길,Tree-lined Street,2
6328,fashionista_0084.png,#이태원,Itaewon,2
6329,fashionista_0084.png,#압구정,Apgujeong,2
6330,fashionista_0084.png,#맛팔,taste follow,1
6331,fashionista_0084.png,#f4f,f4f,1
6332,fashionista_0084.png,#부산,Busan,2
6333,fashionista_0084.png,#광주,Gwangju,2
6334,fashionista_0084.png,#한강진카페,Hangangjin cafe,2
6335,fashionista_0084.png,#창원카페,Changwon cafe,2
6336,fashionista_0085.png,#selfie,selfie,5
6337,fashionista_0088.png,#첫줄,First Line,2
6338,fashionista_0088.png,#광주,Gwangju,1
6339,fashionista_0088.png,#daily,daily,3
6340,fashionista_0088.png,#일상,Daily Life,3
6341,fashionista_0088.png,#instadaily,Insta daily,3
6342,fashionista_0088.png,#dailylook,daily look,2
6343,fashionista_0088.png,#얼카,Face card,5
6344,fashionista_0088.png,#selstagram,selstagram,5
6345,fashionista_0088.png,#selfie,selfie,1
6346,fashionista_0088.png,#potography,potography,1
6347,fashionista_0088.png,#ootd,OOTD,2
6348,fashionista_0088.png,#오오티디,OOTD,2
6349,fashionista_0088.png,#전신스타그램,full body Instagram,1
6350,fashionista_0088.png,#전신샷,full body shot,1
6351,fashionista_0088.png,#travel,travel,1
6352,fashionista_0088.png,#패션,fashion,2
6353,fashionista_0088.png,#instagood,Insta good,2
6354,fashionista_0088.png,#흔녀,Ordinary Girl,3
6355,fashionista_0088.png,#훈녀,Beautiful Girl,3
6356,fashionista_0088.png,#감성스타그램,emotional Instagram,2
6357,fashionista_0088.png,#오늘의훈녀,Today's Beautiful Woman,3
6358,fashionista_0088.png,#좋아요반사,Like Reflection,1
6359,fashionista_0088.png,#감성,emotion,2
6360,fashionista_0088.png,#패피,fashionista,2
6361,fashionista_0088.png,#ifykyk,ifykyk,1
6362,fashionista_0088.png,#여권사진,passport photo,5
6363,fashionista_0088.png,#증명사진,ID Photo,5
6364,fashionista_0088.png,#동명동사진관,Dongmyeong-dong photo studio,1
6365,fashionista_0088.png,#스튜디오,studio,1
6366,fashionista_0091.png,#인스타패션,Insta fashion,4
6367,fashionista_0091.png,#패션스타그램,fashion stagram,4
6368,fashionista_0091.png,#패션그램,fashion gram,4
6369,fashionista_0091.png,#데일리코디,daily coordination,4
6370,fashionista_0091.png,#데일리패션,daily fashion,4
6371,fashionista_0091.png,#데일리룩,daily look,4
6372,fashionista_0091.png,#패션,fashion,4
6373,fashionista_0091.png,#패션인스타,fashion insta,4
6374,fashionista_0091.png,#인스타코디,Insta coordination,4
6375,fashionista_0091.png,#인스타룩,Insta look,4
6376,fashionista_0091.png,#패피,fashionista,3
6377,fashionista_0091.png,#코디,coordination,4
6378,fashionista_0091.png,#아디다스,Adidas,5
6379,fashionista_0091.png,#남자코디,Men's Coordination,4
6380,fashionista_0091.png,#nike,Nike,2
6381,fashionista_0091.png,#20대코디,20s coordination,4
6382,fashionista_0091.png,#스타일,style,4
6383,fashionista_0091.png,#옷스타그램,Clothes Instagram,4
6384,fashionista_0091.png,#프라이탁,FREITAG,2
6385,fashionista_0091.png,#선팔하면맞팔,"if you follow back, I follow back",1
6386,fashionista_0091.png,#착샷,nice shot,3
6387,fashionista_0091.png,#instafashion,Insta fashion,4
6388,fashionista_0091.png,#ootd,OOTD,4
6389,fashionista_0091.png,#ff,ff,1
6390,fashionista_0091.png,#f4f,f4f,1
6391,fashionista_0091.png,#고샤루브친스키,Gosha Rubchinskiy,2
6392,fashionista_0091.png,#안목해변,Anmok Beach,5
6393,fashionista_0091.png,#강릉,Gangneung,5
6394,fashionista_0091.png,#안목,Anmok,5
6395,fashionista_0091.png,#조던1하이,Jordan 1 High,2
6396,fashionista_0098.png,#첫줄,First Line,2
6397,fashionista_0098.png,#광주,Gwangju,1
6398,fashionista_0098.png,#daily,daily,3
6399,fashionista_0098.png,#일상,Daily Life,3
6400,fashionista_0098.png,#instadaily,Insta daily,3
6401,fashionista_0098.png,#dailylook,daily look,2
6402,fashionista_0098.png,#얼카,Face card,1
6403,fashionista_0098.png,#selstagram,selstagram,1
6404,fashionista_0098.png,#selfie,selfie,1
6405,fashionista_0098.png,#potography,potography,2
6406,fashionista_0098.png,#ootd,OOTD,1
6407,fashionista_0098.png,#오오티디,OOTD,1
6408,fashionista_0098.png,#전신스타그램,full body Instagram,1
6409,fashionista_0098.png,#전신샷,full body shot,1
6410,fashionista_0098.png,#travel,travel,1
6411,fashionista_0098.png,#패션,fashion,1
6412,fashionista_0098.png,#instagood,Insta good,2
6413,fashionista_0098.png,#흔녀,Ordinary Girl,1
6414,fashionista_0098.png,#훈녀,Beautiful Girl,1
6415,fashionista_0098.png,#감성스타그램,emotional Instagram,3
6416,fashionista_0098.png,#오늘의훈녀,Today's Beautiful Woman,1
6417,fashionista_0098.png,#좋아요반사,Like Reflection,1
6418,fashionista_0098.png,#감성,emotion,3
6419,fashionista_0098.png,#패피,fashionista,1
6420,fashionista_0098.png,#좋은글,Good Writing,2
6421,fashionista_0098.png,#최대호,Choi Dae-ho,1
6422,fashionista_0098.png,#ifykyk,ifykyk,1
6423,fashionista_0098.png,#릴스초보,Reels Beginner,1
6424,fashionista_0098.png,#상무지구술집,Sangmu District Pub,1
6425,fashionista_0098.png,#인생네컷,life four cuts,1
6426,fashionista_0099.png,#Rubina,Rubina,1
6427,fashionista_0099.png,#패피,fashionista,4
6428,fashionista_0099.png,#트랙팬츠,Track Pants,5
6429,fashionista_0099.png,#서울패션위크,Seoul Fashion Week,4
6430,fashionista_0099.png,#seoulfashionweek,Seoul Fashion Week,4
6431,fashionista_0099.png,#데일리룩,daily look,4
6432,fashionista_0099.png,#오오티디,OOTD,4
6433,fashionista_0099.png,#셀피,Selfie,2
6434,fashionista_0099.png,#셀스타그램,Selstagram,2
6435,fashionista_0099.png,#ootd,OOTD,4
6436,fashionista_0099.png,#dailylook,daily look,4
6437,fashionista_0099.png,#selfie,selfie,2
6438,fashionista_0100.png,#스테파논,Stephanon,1
6439,fashionista_0100.png,#일상,Daily Life,4
6440,fashionista_0100.png,#창원,Changwon,1
6441,fashionista_0100.png,#마창진,Machangjin,1
6442,fashionista_0100.png,#daily,daily,4
6443,fashionista_0100.png,#selfie,selfie,2
6444,fashionista_0100.png,#selca,selca,2
6445,fashionista_0100.png,#fashion,fashion,4
6446,fashionista_0100.png,#패피,fashionista,4
6447,fashionista_0100.png,#패션,fashion,4
6448,fashionista_0100.png,#강남,Gangnam,1
6449,fashionista_0100.png,#오오디티,OOTD,4
6450,fashionista_0100.png,#데ዋᅵᆯ리룩,Daily Look,1
6451,fashionista_0100.png,#선팔,Seonpal,1
6452,fashionista_0100.png,#ootd,OOTD,4
6453,fashionista_0100.png,#다이렉트,direct,1
6454,fashionista_0100.png,#소통,Sotong,1
6455,fashionista_0100.png,#가로수길,Garosu-gil,1
6456,fashionista_0100.png,#이태원,Itaewon,1
6457,fashionista_0100.png,#압구정,Apgujeong,1
6458,fashionista_0100.png,#맞팔,mutual follow,1
6459,fashionista_0100.png,#f4f,f4f,1
6460,fashionista_0100.png,#부산,Busan,1
6461,fashionista_0100.png,#광주,Gwangju,1
6462,fashionista_0100.png,#한강진카페,Hangangjin cafe,1
6463,neungsohwa_0005.png,#능소화,Trumpet Vine,5
6464,neungsohwa_0005.png,#부천중앙공원,Bucheon Central Park,4
6465,neungsohwa_0005.png,#안개,Fog,2
6466,neungsohwa_0006.png,#한옥마을,Hanok Village,5
6467,neungsohwa_0006.png,#능소화,Trumpet Vine,4
6468,neungsohwa_0006.png,#인풍샷,Inwind shot,3
6469,neungsohwa_0006.png,#나만바라봐,only look at me,2
6470,neungsohwa_0007.png,#서촌능소화투어🌺,Seochon Rhododendron Tour🌺,5
6471,neungsohwa_0007.png,#사진10장,10 photos,2
6472,neungsohwa_0007.png,#서촌,Seochon,4
6473,neungsohwa_0007.png,#능소화,Trumpet Vine,5
6474,neungsohwa_0007.png,#서촌노란대문능소화,Seochon Yellow Door Rhododendron,5
6475,neungsohwa_0007.png,#서울골목여행지,Seoul alley travel destination,4
6476,neungsohwa_0007.png,#폭염,heat wave,2
6477,neungsohwa_0007.png,#서촌능소화,Seochon Rhododendron,5
6478,neungsohwa_0007.png,#서촌스팟,Seochon Spot,4
6479,neungsohwa_0007.png,#칸다소바경복궁점,Kanda Soba Gyeongbokgung Branch,1
6480,neungsohwa_0007.png,#서울사진여행,Seoul Photo Travel,3
6481,neungsohwa_0007.png,#서울골목여행,Seoul alley travel,4
6482,neungsohwa_0007.png,#경복궁역2번출구,Gyeongbokgung Station Exit 2,1
6483,neungsohwa_0007.png,#뚜벅이,Walking,2
6484,neungsohwa_0007.png,#캐논,Canon,1
6485,neungsohwa_0007.png,#캐논이미지스토밍,Canon Image Stomping,1
6486,neungsohwa_0007.png,#여름의프레임,frame of summer,3
6487,neungsohwa_0007.png,#canon6dmark2,Canon 6D Mark II,1
6488,neungsohwa_0007.png,#ef35mmf2,EF 35mm f/2,1
6489,neungsohwa_0007.png,#photo,photo,3
6490,neungsohwa_0007.png,#travel,travel,3
6491,neungsohwa_0007.png,#서촌투어,Seochon Tour,4
6492,neungsohwa_0007.png,#골목여행자,AlleyTraveler,4
6493,neungsohwa_0008.png,#논산,Nonsan,4
6494,neungsohwa_0008.png,#능소화,Trumpet Vine,5
6495,neungsohwa_0008.png,#논산능소화,Nonsan royal azalea,4
6496,neungsohwa_0008.png,#야화리,Yahwari,2
6497,neungsohwa_0008.png,#야화리능소화,Yahwari Neungsohwa,2
6498,neungsohwa_0008.png,#물주는아이,Watering Kid,5
6499,neungsohwa_0008.png,#여름,summer,4
6500,neungsohwa_0008.png,#trumpetcreeper,trumpetcreeper,5
6501,neungsohwa_0008.png,#korealandscape,Korea landscape,3
6502,neungsohwa_0008.png,#nature,nature,4
6503,neungsohwa_0008.png,#koreanature,Korean nature,4
6504,neungsohwa_0008.png,#summer,summer,4
6505,neungsohwa_0008.png,#summerflowers,summer flowers,5
6506,neungsohwa_0008.png,#flowers,flowers,5
6507,neungsohwa_0009.png,#능소화,Trumpet Vine,5
6508,neungsohwa_0009.png,#셀피,Selfie,5
6509,neungsohwa_0009.png,#여름,summer,4
6510,neungsohwa_0011.png,#광주능소화,Gwangju azalea,5
6511,neungsohwa_0011.png,#dodo_광주,dodo_Gwangju,2
6512,neungsohwa_0013.png,#능소화,Trumpet Vine,5
6513,neungsohwa_0013.png,#능소화스냅,Trumpet Vine Snap,5
6514,neungsohwa_0013.png,#SNOW,SNOW,1
6515,neungsohwa_0013.png,#여름,summer,4
6516,neungsohwa_0013.png,#flower,flower,4
6517,neungsohwa_0014.png,#fyp,fyp,2
6518,neungsohwa_0014.png,#12,12,1
6519,neungsohwa_0014.png,#능소화,Trumpet Vine,4
6520,neungsohwa_0015.png,#서촌,Seochon,2
6521,neungsohwa_0015.png,#능소화,Trumpet Vine,5
6522,neungsohwa_0016.png,#능소화,Trumpet Vine,5
6523,neungsohwa_0016.png,#뚝섬능소화,Ttukseom Nungsuhwa,2
6524,neungsohwa_0016.png,#능소화군락지,Trumpet Vine Habitat,4
6525,neungsohwa_0016.png,#능소화스냅,Trumpet Vine Snap,5
6526,neungsohwa_0017.png,#아이패드드로잉,iPad drawing,5
6527,neungsohwa_0017.png,#써니수채브러시,Sunny watercolor brush,3
6528,neungsohwa_0017.png,#디지털드로잉,Digital Drawing,5
6529,neungsohwa_0017.png,#능소화,Trumpet Vine,4
6530,neungsohwa_0017.png,#수채화느낌,watercolor feeling,5
6531,neungsohwa_0020.png,#visitkorea_travel,visit Korea travel,3
6532,neungsohwa_0020.png,#koreabyme,Korea by me,3
6533,neungsohwa_0020.png,#대한민국구석구석,every corner of South Korea,4
6534,neungsohwa_0020.png,#드론매빅,Drone Mavic,1
6535,neungsohwa_0020.png,#국내여행,Domestic Travel,4
6536,neungsohwa_0020.png,#감성사진,emotional photo,5
6537,neungsohwa_0020.png,#풍경스타그램,landscape stagram,5
6538,neungsohwa_0020.png,#데일리그램,daily gram,3
6539,neungsohwa_0020.png,#바다,Sea,1
6540,neungsohwa_0020.png,#니콘,Nikon,2
6541,neungsohwa_0020.png,#쏘피투어🚙,Sophie tour,1
6542,neungsohwa_0020.png,#ig_today,ig_today,3
6543,neungsohwa_0020.png,#nikonz8📸,Nikon Z8📸,2
6544,neungsohwa_0020.png,#ig_good,ig_good,3
6545,neungsohwa_0020.png,#대구능소화,Daegu lotus flower,5
6546,neungsohwa_0020.png,#대구핫플,Daegu Hot Place,4
6547,neungsohwa_0020.png,#니콘크리에이터스,Nikon Creators,2
6548,neungsohwa_0020.png,#nikoncreators,Nikon Creators,2
6549,neungsohwa_0020.png,#니콘영감수집,Nikon Inspiration Collection,2
6550,neungsohwa_0020.png,#니콘크이에이터스,Nikon Creators,2
6551,neungsohwa_0021.png,#사진한장,one photo,4
6552,neungsohwa_0021.png,#낙서한줄,A Line of Scribble,2
6553,neungsohwa_0021.png,#제주,Jeju,4
6554,neungsohwa_0021.png,#제주풍경,Jeju Scenery,4
6555,neungsohwa_0021.png,#능소화,Trumpet Vine,5
6556,neungsohwa_0021.png,#새마을,New Village Movement,5
6557,neungsohwa_0021.png,#창고,warehouse,3
6558,neungsohwa_0021.png,#풍경사진,landscape photo,4
6559,neungsohwa_0021.png,#여행사진,travel photos,3
6560,neungsohwa_0022.png,#봉녕사,Bongnyeongsa,4
6561,neungsohwa_0022.png,#능소화,Trumpet Vine,5
6562,neungsohwa_0022.png,#2026년6월25일,"June 25, 2026",1
6563,neungsohwa_0024.png,#능소화,Trumpet Vine,5
6564,neungsohwa_0024.png,#보테니컬아트,Botanical Art,5
6565,neungsohwa_0024.png,#보태니컬아트,Botanical Art,5
6566,neungsohwa_0024.png,#색연필화,colored pencil drawing,5
6567,neungsohwa_0024.png,#취미미술,hobby art,4
6568,neungsohwa_0024.png,#드로잉가든,Drawing Garden,3
6569,neungsohwa_0024.png,#수원화실,Suwon Flower Studio,2
6570,neungsohwa_0024.png,#수원보태니컬아트,Suwon Botanical Art,2
6571,neungsohwa_0026.png,#올해최대만개중,This Year's Largest Blooming,5
6572,neungsohwa_0026.png,#비오면떨어지는꽃,flowers that fall when it rains,2
6573,neungsohwa_0026.png,#떨어진꽃도예쁘지만,Fallen Flowers Are Pretty Too,2
6574,neungsohwa_0026.png,#만개한꽃도예쁜,Blooming Flowers Are Pretty,5
6575,neungsohwa_0026.png,#여름꽃능소화🏵,summer flower trumpet vine,5
6576,neungsohwa_0026.png,#주말가야할곳추천👍,Weekend Place Recommendation 👍,4
6577,neungsohwa_0027.png,#능소화,Trumpet Vine,5
6578,neungsohwa_0027.png,#소림사,Shaolin Temple,1
6579,neungsohwa_0027.png,#20260706,20260706,2
6580,neungsohwa_0028.png,#능소화,Trumpet Vine,5
6581,neungsohwa_0029.png,#울산능소화,Ulsan hibiscus,5
6582,neungsohwa_0029.png,#능소화스팟,Trumpet Vine Spot,4
6583,neungsohwa_0029.png,#능소화,Trumpet Vine,5
6584,neungsohwa_0029.png,#울산여행,Ulsan travel,3
6585,neungsohwa_0029.png,#능소화맛집,Trumpet Vine Restaurants,1
6586,neungsohwa_0030.png,#자인,Jain,4
6587,neungsohwa_0030.png,#자인능소화,Jain ability to adapt,5
6588,neungsohwa_0033.png,#남평문씨세거지,Nam-pyeong Moon Clan Residence,2
6589,neungsohwa_0033.png,#능소화,Trumpet Vine,5
6590,neungsohwa_0034.png,#능소화,Trumpet Vine,5
6591,neungsohwa_0034.png,#부산감성스팟,Busan emotional spot,4
6592,neungsohwa_0034.png,#꽃길따라,Along the Flower Path,4
6593,neungsohwa_0034.png,#여름기억,summer memory,3
6594,neungsohwa_0034.png,#숨은명소,hidden attractions,4
6595,neungsohwa_0034.png,#shotoniphone,Shot on iPhone,2
6596,neungsohwa_0034.png,#아이폰사진,iPhone photo,2
6597,neungsohwa_0035.png,#매음리,Maeum-ri,4
6598,neungsohwa_0035.png,#능소화,Trumpet Vine,5
6599,neungsohwa_0036.png,#회룡사,Hwaeryongsa Temple,4
6600,neungsohwa_0036.png,#능소화,Trumpet Vine,5
6601,neungsohwa_0038.png,#부천중앙공원,Bucheon Central Park,5
6602,neungsohwa_0039.png,#회룡사,Hwaeryongsa Temple,1
6603,neungsohwa_0039.png,#능소화,Trumpet Vine,5
6604,neungsohwa_0039.png,#phoway7777,phoway7777,1
6605,neungsohwa_0039.png,#phoway,phoway,1
6606,neungsohwa_0039.png,#최태희,Choi Tae-hee,1
6607,neungsohwa_0040.png,#꽃처럼,like a flower,4
6608,neungsohwa_0040.png,#7월1일,July 1st,3
6609,neungsohwa_0040.png,#능소화,Trumpet Vine,5
6610,neungsohwa_0040.png,#반월정수장,Banwol Water Treatment Plant,2
6611,neungsohwa_0041.png,#cat,cat,5
6612,neungsohwa_0041.png,#watercolor,watercolor,5
6613,neungsohwa_0041.png,#pendrawing,pendrawing,2
6614,neungsohwa_0041.png,#능소화,Trumpet Vine,4
6615,neungsohwa_0041.png,#풍경그리기,landscape drawing,3
6616,neungsohwa_0043.png,#화필글씨,Brush Calligraphy,2
6617,neungsohwa_0043.png,#능소화,Trumpet Vine,5
6618,neungsohwa_0043.png,#꽃말,Flower Language,4
6619,neungsohwa_0043.png,#여름이다,it's summer,3
6620,neungsohwa_0044.png,#고사정,Gosajeong,2
6621,neungsohwa_0044.png,#능소화,Trumpet Vine,5
6622,neungsohwa_0044.png,#화순,Hwasun,2
6623,neungsohwa_0045.png,#제수서쪽,Jae-su West,2
6624,neungsohwa_0045.png,#제주도스냅사진,Jeju Island Snapshots,4
6625,neungsohwa_0045.png,#수국,Hydrangea,1
6626,neungsohwa_0045.png,#능소화,Trumpet Vine,5
6627,neungsohwa_0045.png,#제주숨도,Jeju Sumo,3
6628,neungsohwa_0047.png,#뚝섬한강공원,Ttukseom Hangang Park,1
6629,neungsohwa_0047.png,#TtukseomHangangPark,Ttukseom Hangang Park,1
6630,neungsohwa_0048.png,#능소화,Trumpet Vine,5
6631,neungsohwa_0048.png,#반영,Reflection,4
6632,neungsohwa_0048.png,#장노출,Exposed Length,2
6633,neungsohwa_0048.png,#구름좋은날,Cloudy Good Day,4
6634,neungsohwa_0048.png,#폭염,heat wave,2
6635,neungsohwa_0048.png,#함평핫플,Hampyeong Hot Place,2
6636,neungsohwa_0048.png,#해보면,If You Try,1
6637,neungsohwa_0048.png,#모평마을,Mopyeong Village,4
6638,neungsohwa_0049.png,#경북,Gyeongbuk,4
6639,neungsohwa_0049.png,#문경,Mungyeong,5
6640,neungsohwa_0049.png,#주암정,Juamjeong,5
6641,neungsohwa_0049.png,#능소화,Trumpet Vine,4
6642,neungsohwa_0049.png,#연꽃,lotus,4
6643,neungsohwa_0049.png,#photography,photography,3
6644,neungsohwa_0049.png,#landscapephotography,landscapephotography,4
6645,neungsohwa_0049.png,#korealandscape,Korea landscape,4
6646,neungsohwa_0049.png,#landscape,landscape,4
6647,neungsohwa_0049.png,#munkyeong,munkyeong,5
6648,neungsohwa_0049.png,#캐논,Canon,2
6649,neungsohwa_0049.png,#사진,Sajin,3
6650,neungsohwa_0049.png,#포토,photo,3
6651,neungsohwa_0049.png,#포토그래퍼,photographer,3
6652,neungsohwa_0049.png,#캐논이미지스토밍,Canon Image Stomping,2
6653,neungsohwa_0049.png,#대한민국구석구석,Republic of Korea,2
6654,neungsohwa_0049.png,#엘리사벳,Elisabeth,1
6655,neungsohwa_0050.png,#능소화,Trumpet Vine,5
6656,neungsohwa_0050.png,#안산,Ansan,4
6657,neungsohwa_0050.png,#반월정수장,Banwol Water Treatment Plant,5
6658,neungsohwa_0050.png,#금피리,Golden Flute,2
6659,neungsohwa_0051.png,#군산상평까페,Gunsan Sangpyeong Cafe,2
6660,neungsohwa_0051.png,#군산옥구향교부근,Near Gunsan Okgu Hyanggyo,1
6661,neungsohwa_0051.png,#능소화만개,Trumpet Vines in Full Bloom,4
6662,neungsohwa_0051.png,#올해도예쁨이뿜뿜💕,This Year Too Pretty Is Bursting💕,3
6663,neungsohwa_0053.png,#실시간,real time,1
6664,neungsohwa_0053.png,#스냅사진,snap photo,2
6665,neungsohwa_0053.png,#아산,Asan,1
6666,neungsohwa_0053.png,#아산여행,Asan Travel,1
6667,neungsohwa_0053.png,#아산데이트,Asan Date,1
6668,neungsohwa_0053.png,#천안아산,Cheonan Asan,1
6669,neungsohwa_0053.png,#천안여행,Cheonan travel,1
6670,neungsohwa_0053.png,#천안,Cheonan,1
6671,neungsohwa_0053.png,#능소화,Trumpet Vine,1
6672,neungsohwa_0053.png,#여름꽃,summer flower,4
6673,neungsohwa_0053.png,#충남여행,Chungnam travel,1
6674,neungsohwa_0053.png,#충청남도,Chungcheongnam-do,1
6675,neungsohwa_0054.png,#부천중앙공원,Bucheon Central Park,5
6676,neungsohwa_0054.png,#소사모밴드,Sosamo Band,1
6677,neungsohwa_0056.png,#능소화,Trumpet Vine,5
6678,neungsohwa_0056.png,#fujifilm,Fujifilm,1
6679,neungsohwa_0056.png,#gfx100rffragmentediton,GFX 100R FF Fragment Edition,1
6680,neungsohwa_0057.png,#홍판서댁,Hong Pan-seo's house,2
6681,neungsohwa_0058.png,#용인,Yongin,5
6682,neungsohwa_0058.png,#용인경희대,Yongin Kyung Hee University,5
6683,neungsohwa_0058.png,#용인경희대능소화,Yongin Kyung Hee University Neungsohwa,5
6684,neungsohwa_0058.png,#능소화,Trumpet Vine,5
6685,neungsohwa_0059.png,#특별함을담는다,captures the special,2
6686,neungsohwa_0059.png,#능소화,Trumpet Vine,5
6687,neungsohwa_0059.png,#추억소환,Memory Recall,3
6688,neungsohwa_0059.png,#능소화가필때면,When Trumpet Vines Bloom,4
6689,neungsohwa_0059.png,#경산명소,Gyeongsan Attractions,2
6690,neungsohwa_0059.png,#canonkorea,Canon Korea,1
6691,neungsohwa_0060.png,#능소화,Trumpet Vine,5
6692,neungsohwa_0061.png,#용산02,Yongsan 02,1
6693,neungsohwa_0063.png,#가율캘리,Gayu Calligraphy,2
6694,neungsohwa_0063.png,#캘리엽서,calligraphy postcard,3
6695,neungsohwa_0063.png,#수채일러스트,watercolor illustration,5
6696,neungsohwa_0063.png,#능소화,Trumpet Vine,5
6697,neungsohwa_0063.png,#이리해볼수있어감사한,Thankful for being able to try this,2
6698,neungsohwa_0065.png,#능소화,Trumpet Vine,5
6699,neungsohwa_0065.png,#부천능소화,Bucheon hibiscus,4
6700,neungsohwa_0065.png,#능소화명소,Trumpet Vine Attractions,5
6701,neungsohwa_0065.png,#능소화실시간,Trumpet Vine Real Time,2
6702,neungsohwa_0065.png,#능소화폭포,Rudbeckia Waterfall,2
6703,neungsohwa_0066.png,#능소화,Trumpet Vine,1
6704,neungsohwa_0066.png,#경남여행,Gyeongnam Travel,4
6705,neungsohwa_0066.png,#능소화명소,Trumpet Vine Attractions,1
6706,neungsohwa_0066.png,#능소화맛집,Trumpet Vine Restaurants,1
6707,neungsohwa_0068.png,#시미준,Simi Jun,2
6708,neungsohwa_0068.png,#시미준_기념사진,Simi Jun_Memorial Photo,2
6709,neungsohwa_0068.png,#이준맘,Lee Joon's mom,2
6710,neungsohwa_0069.png,#능소화,Trumpet Vine,5
6711,neungsohwa_0069.png,#대봉동능소화폭포,Daebong-dong Hibiscus Waterfall,2
6712,neungsohwa_0069.png,#능소화폭포,Rudbeckia Waterfall,2
6713,neungsohwa_0073.png,#능소화,Trumpet Vine,5
6714,neungsohwa_0074.png,#능소화,Trumpet Vine,5
6715,neungsohwa_0074.png,#여름,summer,5
6716,neungsohwa_0074.png,#flower,flower,5
